2653293430,0,62103976,2101156288,849397633,976855632,3546797064,4138775625,3087184762,1663231559,185841993,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,933046510,151753,0
2653293430,1,62103976,2101156288,849397633,976855632,3546797064,4138775625,3087184762,1663231559,185841993,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,148771,146429,148483,3953924697,127877,0
2152582731,0,3872595372,425954979,3095043264,4000415948,1900262114,443097305,3142879467,2801671982,4145843598,2936507855,3635347930,31108867,4278704847,3369009407,79347463,4009941727,2291073770,16776962,2936475087,1487864154,22720259,4278672079,1221525631,70958855,4009908959,143589994,8388354,-516,-516,294912,295200,0,294912,2525238173,4294967295,0
2152582731,1,3872595372,425954979,3095043264,4000415948,1900262114,443097305,3142879467,2801671982,4145843598,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149693,145507,149405,3664373077,127848,0
2936333186,0,213311752,2665951056,3785055464,3648771007,3811858883,532867825,1983317365,804843239,2451991364,1358463536,3612409557,4275392764,16307504,3341877232,4222959864,285070624,2272329189,4293918973,1358465584,3746627293,4275917052,16309552,3476094968,4223484152,285072672,2406546925,4294443261,-516,-516,294912,295200,0,294912,1813971792,4294967295,0
2936333186,1,213311752,2665951056,3785055464,3648771007,3811858883,532867825,1983317365,804843239,2451991364,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150031,145169,149743,434352721,127778,0
336040414,0,1409404482,2070607056,4289159700,3487493698,1826796325,4263898712,4029205691,777792750,1851558039,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,2708511277,150025,0
336040414,1,1409404482,2070607056,4289159700,3487493698,1826796325,4263898712,4029205691,777792750,1851558039,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150219,144981,149931,3596355843,132384,0
2858032418,0,1866929626,10437042,1521646102,1041713027,3644014790,3484877532,1291949234,2011929642,419220724,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,390773670,156670,0
2858032418,1,1866929626,10437042,1521646102,1041713027,3644014790,3484877532,1291949234,2011929642,419220724,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149892,145308,149604,1801313236,130917,0
