1560381426,1,6,1610148562,3609706012,2145869801,356513058,1133446161,1924947761,1271184669,252912661,1071706749,4294967176,5768603,7513,9216,4294967138,1991,7225
1560381426,1,7,2324564713,3654247067,3399571400,3540297205,866681605,863022086,4070782138,2525034292,601928101,4294967170,11354726,14532,18432,4294967114,4188,14244
1560381426,1,8,1071153939,1540282586,509182534,386755840,4042514902,3733557195,4004572526,3071261397,2171666339,4294967160,22527335,28581,36864,4294967050,8571,28293
1560381426,1,9,2131055135,2506037252,4007480844,787537206,3342794736,4223105016,956173592,2367225449,1048566844,4294967042,44805167,54637,73728,4294966992,19379,54349
1560381426,1,10,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,88881704,92230,147456,4294966756,55514,91942
1560381426,1,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,176464835,150145,294912,4294966756,145055,149857
1085591503,0,0,589610161,4181305138,569899123,3311698415,797386799,896806551,3692236932,3062630262,367023996,4294967256,175682,288,0,4294967256,0,0
1085591503,0,1,2214326176,512773951,1426337907,2258352880,783357128,1752961020,4266377508,3507788801,4025957276,4294967240,352514,576,288,4294967212,0,288
1085591503,0,2,902642738,702557049,319317473,3239937916,3109562900,3904076607,4291953346,3570487324,2956140417,4294967268,529346,864,576,4294967212,0,576
1085591503,0,3,275901808,2424088982,18172990,985748818,739177255,510233725,3433012468,387866314,1064757254,4294967230,883010,1440,1152,4294967186,0,1152
1085591503,0,4,2968998514,2036768040,2926739101,3429396350,3609762908,1159682502,3762540946,4265898769,3254320738,4294967208,1590338,2592,2304,4294967186,0,2304
1085591503,0,5,488972993,2505343802,2626901822,3354642172,1151426983,1610641654,130951766,2303810931,98034631,4294967220,3004994,4896,4608,4294967150,0,4608
1085591503,0,6,3657656423,1588659925,2201391248,1367679593,657518957,3745720564,3556245132,3870607063,182290190,4294967214,5834306,9504,9216,4294967150,0,9216
1085591503,0,7,2171188912,3654360874,1071136293,1030560456,1826711990,3492986774,1855607868,1971884130,4180206209,4294967220,11492930,18720,18432,4294967150,0,18432
1085591503,0,8,3963993760,1148709154,588639755,1764234560,1127277907,3963960795,3547478627,3384709658,331304475,4294967192,22810178,37152,36864,4294967150,0,36864
1085591503,0,9,1752989743,3478205141,2965887735,1896392267,2412805888,4219381456,3824330176,143784644,1056024540,4294967146,45444674,74016,73728,4294967072,0,73728
1085591503,0,10,789017103,657392421,19230467,1057432847,923729920,71646983,4014089567,2005860885,65282,4294966804,90713666,147744,147456,4294966798,0,147456
1085591503,0,11,2936573391,3635351258,249212684,4278770383,3369013247,196787976,4010662623,2291076586,268435213,4294966780,181251650,295200,294912,4294966780,0,294912
1085591503,1,0,589610161,4181305138,569899123,3311698415,797386799,896806551,3692236932,3062630262,367023996,4294967256,175682,288,0,4294967256,0,0
1085591503,1,1,2214326176,512773951,1426337907,2258352880,783357128,1752961020,4266377508,3507788801,4025957276,4294967240,352514,576,288,4294967212,0,288
1085591503,1,2,1514368488,439577875,223951031,2150832316,2683830406,4117321828,4257203134,1191909014,1366345562,4294967214,527828,818,576,4294967210,46,530
1085591503,1,3,3524820734,3946197709,360283763,4015476476,387845483,3670459593,3880117479,4124569750,3371337179,4294967190,877994,1288,1152,4294967188,152,1000
1085591503,1,4,2064221740,4087068573,4049327038,2717212417,1420084571,2207838318,2437815969,4132021902,3103340964,4294967234,1576412,2170,2304,4294967128,422,1882
1085591503,1,5,2738927057,701450149,2217463309,4164440730,2881552025,3873266917,3751525117,1606588572,3698111420,4294967182,2974601,3975,4608,4294967128,921,3687
1085591503,1,6,4010446516,816306982,1662712746,4178590367,202297119,1379749628,493120303,3740517530,3890283493,4294967170,5768174,7500,9216,4294967114,2004,7212
1085591503,1,7,2774093623,4051269970,2000377979,189685563,2503953643,1060749696,1747836301,259450740,3103343038,4294967212,11349875,14385,18432,4294967114,4335,14097
